City,Region,Country,AirQuality,WaterPollution,AirQuality_norm,WaterPollution_norm,AirQuality_log,WaterPollution_log,EnvScore
Belmopan,Cayo District,belize,62.5,54.16666667,0.625,0.5416666667,4.151039905898646,4.010358906209431,8.333333330000002
Pforzheim,Baden-Wurttemberg,germany,85.0,25.0,0.85,0.25,4.454347296253507,3.258096538021482,60.0
Recklinghausen,North Rhine-Westphalia,germany,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Bottrop,North Rhine-Westphalia,germany,80.0,0.0,0.8,0.0,4.394449154672439,0.0,80.0
San Jose,San Jose Province,costa rica,57.43243243,46.09375,0.5743243243,0.4609375,4.067871085513301,3.8521402958267688,11.338682429999999
Reutlingen,Baden-Wurttemberg,germany,85.0,25.0,0.85,0.25,4.454347296253507,3.258096538021482,60.0
Koblenz,Rhineland-Palatinate,germany,67.85714286,41.66666667,0.6785714286,0.41666666669999997,4.232033965036781,3.7534179753296324,26.19047619
San Salvador,San Salvador Department,el salvador,18.42105263,76.5625,0.18421052629999998,0.765625,2.9663576647927856,4.351084062964826,-58.14144737
Canberra,Australian Capital Territory,australia,90.74675325,17.80821918,0.9074675325,0.17808219179999998,4.519032099387567,2.9342939647215465,72.93853407
Erlangen,Bavaria,germany,81.25,29.16666667,0.8125,0.2916666667,4.409763389645481,3.406737562148268,52.08333333
Moers,North Rhine-Westphalia,germany,62.5,50.0,0.625,0.5,4.151039905898646,3.9318256327243257,12.5
Trier,Rhineland-Palatinate,germany,85.71428571,25.0,0.8571428571,0.25,4.462618641954761,3.258096538021482,60.71428571
Melbourne,Victoria,australia,79.07303371,28.2234957,0.7907303371000001,0.282234957,4.382939139589607,3.3749730329794567,50.84953801
Jena,Thuringia,germany,95.0,75.0,0.9500000000000001,0.75,4.564348191467836,4.330733340286331,20.0
Kursk,Kursk Oblast,russia,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Siegen,North Rhine-Westphalia,germany,91.66666667,12.5,0.9166666667,0.125,4.529008825058499,2.6026896854443837,79.16666667
Perth,Western Australia,australia,82.98755187,28.0720339,0.8298755187000001,0.28072033900000004,4.4306685958379814,3.369776677723581,54.91551797
Hildesheim,Lower Saxony,germany,62.5,50.0,0.625,0.5,4.151039905898646,3.9318256327243257,12.5
Salzgitter,Lower Saxony,germany,95.0,0.0,0.9500000000000001,0.0,4.564348191467836,0.0,95.0
Cottbus,Brandenburg,germany,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Tegucigalpa,Francisco Morazan Department,honduras,22.61904762,88.46153846,0.2261904762,0.8846153846,3.1620534890418273,4.49380879503993,-65.84249084
Managua,Managua Department,nicaragua,58.33333333,76.66666667,0.5833333333,0.7666666666999999,4.083171261567796,4.35242616494051,-18.333333339999996
Panama City,Panama Province,panama,49.23076923,67.06349206,0.4923076923,0.6706349206000001,3.9166277717995803,4.220440976307799,-17.83272283
Belgorod,Belgorod Oblast,russia,75.0,70.83333333,0.75,0.7083333333,4.330733340286331,4.274348620829289,4.166666669999998
Zadar,Zadar County,croatia,100.0,8.333333333,1.0,0.08333333333000001,4.61512051684126,2.23359222147138,91.666666667
Trento,Trentino-South Tyrol,italy,86.76470588,0.0,0.8676470587999999,0.0,4.47465943668068,0.0,86.76470588
Ancona,Marche,italy,63.88888889,30.0,0.6388888889,0.3,4.172676405509131,3.4339872044851463,33.88888889
Voronezh,Voronezh Oblast,russia,36.84210526,67.10526316,0.36842105259999997,0.6710526316000001,3.633422378471157,4.221054495925317,-30.26315790000001
Perugia,Umbria,italy,70.0,50.0,0.7000000000000001,0.5,4.2626798770413155,3.9318256327243257,20.0
L'Aquila,Abruzzo,italy,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Lipetsk,Lipetsk Oblast,russia,37.5,37.5,0.375,0.375,3.6506582412937387,3.6506582412937387,0.0
Bari,Apulia,italy,63.33333333,22.22222222,0.6333333333000001,0.22222222219999999,4.164077900184963,3.1451096745328977,41.11111111
Tambov,Tambov Oblast,russia,62.5,45.0,0.625,0.45,4.151039905898646,3.828641396489095,17.5
Sibenik,Sibenik-Knin County,croatia,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Rabat,Rabat-Sale-Kenitra,morocco,68.33333333,31.73076923,0.6833333333,0.3173076923,4.238925790985132,3.4883155905283902,36.6025641
Algiers,Algiers Province,algeria,39.74358974,60.29411765,0.39743589739999996,0.6029411765,3.7072985203189637,4.115683878305081,-20.55052791
Tunis,Tunis Governorate,tunisia,36.25,61.11111111,0.3625,0.6111111111,3.6176519448255684,4.12892489580099,-24.861111110000003
Djibouti,Djibouti Region,djibouti,54.16666667,54.16666667,0.5416666667,0.5416666667,4.010358906209431,4.010358906209431,0.0
Antofagasta,Antofagasta Region,chile,31.25,81.25,0.3125,0.8125,3.4735180432417816,4.409763389645481,-50.0
Tehran,Tehran Province,iran,10.70075758,48.12992126,0.10700757579999999,0.4812992126,2.459653590134842,3.8944682434925233,-37.42916368
Ankara,Ankara Province,turkey,38.9084507,57.95454545,0.389084507,0.5795454545,3.6865880984624826,4.076766730881027,-19.046094749999995
Krasnodar,Krasnodar Krai,russia,44.44444444,44.44444444,0.44444444439999997,0.44444444439999997,3.8164905786087826,3.8164905786087826,0.0
Calama,Antofagasta Region,chile,20.0,75.0,0.2,0.75,3.044522437723423,4.330733340286331,-55.0
Riyadh,Riyadh Province,saudi arabia,33.69565217,44.57364341,0.3369565217,0.4457364341,3.546614381407877,3.819329554021872,-10.87799124
Belgrade,Belgrade District,serbia,34.82532751,50.90497738,0.34825327510000004,0.5090497737999999,3.578655115612434,3.9494146888489476,-16.079649869999997
Dakar,Dakar,senegal,10.34482759,82.0,0.1034482759,0.8200000000000001,2.4287619211132445,4.418840607796598,-71.65517241
Monrovia,Montserrado County,liberia,16.66666667,87.5,0.16666666670000002,0.875,2.8716796250726913,4.483002552013883,-70.83333333
Gera,Thuringia,germany,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Kaiserslautern,Rhineland-Palatinate,germany,87.5,5.0,0.875,0.05,4.483002552013883,1.791759469228055,82.5
Accra,Greater Accra Region,ghana,20.55555556,90.78947368,0.2055555556,0.9078947368,3.0706335819332944,4.519497625256613,-70.23391812
Chiguayante,Biobio Region,chile,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Chillan,Nuble Region,chile,37.5,50.0,0.375,0.5,3.6506582412937387,3.9318256327243257,-12.5
Zwickau,Saxony,germany,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Freetown,Western Area,sierra leone,25.0,100.0,0.25,1.0,3.258096538021482,4.61512051684126,-75.0
Abuja,Federal Capital Territory,nigeria,56.25,71.42857143,0.5625,0.7142857143000001,4.047427642434349,4.282600854555594,-15.178571430000005
Lome,Maritime,togo,37.5,75.0,0.375,0.75,3.6506582412937387,4.330733340286331,-37.5
Flensburg,Schleswig-Holstein,germany,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Amman,Amman Governorate,jordan,34.03846154,63.10483871,0.34038461540000003,0.6310483871,3.556446359282384,4.160519847973108,-29.066377170000003
T?bingen,Baden-Wurttemberg,germany,89.28571429,8.333333333,0.8928571429000001,0.08333333333000001,4.502979245139012,2.23359222147138,80.952380957
Yaounde,Centre,cameroon,14.0625,88.63636364,0.140625,0.8863636364,2.7122082112508736,4.495761081844833,-74.57386364
Coyhaique,Aysen Region,chile,0.0,25.0,0.0,0.25,0.0,3.258096538021482,-25.0
Beirut,Beirut Governorate,lebanon,16.96428571,81.80379747,0.1696428571,0.8180379747000001,2.8883856596859667,4.416473923503783,-64.83951176000001
Libreville,Estuaire Province,gabon,37.5,87.5,0.375,0.875,3.6506582412937387,4.483002552013883,-50.0
Muscat,Muscat Governorate,oman,65.57377049,31.73076923,0.6557377049,0.3173076923,4.198310663485899,3.4883155905283902,33.84300126
Konstanz,Baden-Wurttemberg,germany,79.16666667,25.0,0.7916666667,0.25,4.384107800919286,3.258096538021482,54.16666667
Minden,North Rhine-Westphalia,germany,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Worms,Rhineland-Palatinate,germany,60.0,100.0,0.6,1.0,4.110873864173311,4.61512051684126,-40.0
Bujumbura,Bujumbura Mairie Province,burundi,50.0,75.0,0.5,0.75,3.9318256327243257,4.330733340286331,-25.0
Wilhelmshaven,Lower Saxony,germany,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Kigali,Kigali province,rwanda,56.25,50.0,0.5625,0.5,4.047427642434349,3.9318256327243257,6.25
Concon,Valparaiso Region,chile,37.5,50.0,0.375,0.5,3.6506582412937387,3.9318256327243257,-12.5
Doha,Ad Dawhah,qatar,37.87313433,46.16935484,0.3787313433,0.4616935484,3.660303377836515,3.853744419865344,-8.296220509999998
Dodoma,Dodoma Region,tanzania,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Copiapo,Atacama Region,chile,12.5,50.0,0.125,0.5,2.6026896854443837,3.9318256327243257,-37.5
Marburg,Hesse,germany,85.0,0.0,0.85,0.0,4.454347296253507,0.0,85.0
Atletico Morelia,Coquimbo Region,chile,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Coronel,Biobio Region,chile,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Lilongwe,Central Region,malawi,45.0,95.0,0.45,0.9500000000000001,3.828641396489095,4.564348191467836,-50.0
Lusaka,Lusaka Province,zambia,33.33333333,98.07692308,0.33333333330000003,0.9807692308,3.5361166994644386,4.595896549233818,-64.74358975
Manama,Capital Governorate,bahrain,40.27777778,46.77419355,0.4027777778,0.4677419355,3.7203242868754303,3.8664856098164133,-6.496415769999999
Catanzaro,Calabria,italy,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Luanda,Luanda Province,angola,15.0,81.25,0.15,0.8125,2.772588722239781,4.409763389645481,-66.25
Mbabane,Hhohho District,eswatini,93.75,31.25,0.9375,0.3125,4.5512418439625355,3.4735180432417816,62.5
Maseru,Maseru District,lesotho,45.83333333,80.0,0.45833333330000003,0.8,3.8465952000345163,4.394449154672439,-34.16666667
Gaborone,South-East District,botswana,67.10526316,37.5,0.6710526316000001,0.375,4.221054495925317,3.6506582412937387,29.605263160000007
Bayreuth,Bavaria,germany,75.0,0.0,0.75,0.0,4.330733340286331,0.0,75.0
Pretoria,Gauteng,south africa,50.32894737,57.74647887,0.5032894737,0.5774647887,3.938254869251087,4.073231217100487,-7.4175314999999955
Astrakhan,Astrakhan Oblast,russia,50.0,56.25,0.5,0.5625,3.9318256327243257,4.047427642434349,-6.25
Port Louis,Port Louis District,mauritius,50.0,55.95238095,0.5,0.5595238095,3.9318256327243257,4.042215496745348,-5.9523809499999984
Windhoek,Khomas Region,namibia,72.82608696,54.34782609,0.7282608696,0.5434782609,4.301712150989257,4.013637382683245,18.47826087
Bamberg,Bavaria,germany,95.83333333,12.5,0.9583333333,0.125,4.572991287589433,2.6026896854443837,83.33333333
Aschaffenburg,Bavaria,germany,77.77777778,40.0,0.7777777777999999,0.4,4.366630949224117,3.713572066704308,37.777777779999994
Aalen,Baden-Wurttemberg,germany,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Fulda,Hesse,germany,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Bergheim,North Rhine-Westphalia,germany,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Liege,Wallonia,belgium,54.54545455,28.57142857,0.5454545455,0.2857142857,4.017201686455058,3.3868086441617464,25.974025980000004
Wesel,North Rhine-Westphalia,germany,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Frankfurt (Oder),Brandenburg,germany,70.0,100.0,0.7000000000000001,1.0,4.2626798770413155,4.61512051684126,-30.0
Osasco,Sao Paulo,brazil,35.0,66.66666667,0.35000000000000003,0.6666666667,3.58351893845611,4.214593690422939,-31.666666669999998
Fujairah,Emirate of Fujairah,united arab emirates,25.0,62.5,0.25,0.625,3.258096538021482,4.151039905898646,-37.5
Friedrichshafen,Baden-Wurttemberg,germany,90.0,0.0,0.9,0.0,4.51085950651685,0.0,90.0
Glasgow,Scotland,united kingdom,64.90384615,19.44444444,0.6490384615000001,0.19444444440000003,4.188196803234821,3.017711180055375,45.45940171000001
Neu-Ulm,Bavaria,germany,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Schweinfurt,Bavaria,germany,87.5,62.5,0.875,0.625,4.483002552013883,4.151039905898646,25.0
Passau,Bavaria,germany,90.0,0.0,0.9,0.0,4.51085950651685,0.0,90.0
Lucerne,Canton of Lucerne,switzerland,71.66666667,21.875,0.7166666667,0.21875,4.285882774166851,3.130044611161585,49.79166667
Arusha,Arusha Region,tanzania,91.66666667,50.0,0.9166666667,0.5,4.529008825058499,3.9318256327243257,41.66666667
Curitiba,Parana,brazil,73.10126582,48.91304348,0.7310126581999999,0.4891304348,4.305432614747229,3.9102823609852053,24.188222339999996
Khabarovsk,Khabarovsk Krai,russia,61.11111111,57.5,0.6111111111,0.5750000000000001,4.12892489580099,4.069026754237811,3.611111110000003
Talca,Maule Region,chile,40.0,0.0,0.4,0.0,3.713572066704308,0.0,40.0
Rancagua,O'Higgins Region,chile,0.0,100.0,0.0,1.0,0.0,4.61512051684126,-100.0
Surat,Gujarat,india,46.3592233,61.96808511,0.46359223299999996,0.6196808510999999,3.8577615905257296,4.142628012478164,-15.60886181
Pula,Istria County,croatia,88.63636364,27.27272727,0.8863636364,0.2727272727,4.495761081844833,3.3418976392844004,61.363636369999995
Slavonski Brod,Brod-Posavina County,croatia,27.27272727,17.85714286,0.2727272727,0.1785714286,3.3418976392844004,2.936891773682573,9.415584410000001
Barquisimeto,Lara,venezuela,25.0,100.0,0.25,1.0,3.258096538021482,4.61512051684126,-75.0
Surakarta,Central Java,indonesia,55.0,55.0,0.55,0.55,4.02535169073515,4.02535169073515,0.0
Hangzhou,Zhejiang,people's republic of china,25.69444444,62.93103448,0.2569444444,0.6293103448,3.284455470347689,4.157804916096176,-37.236590039999996
Seattle,Washington,united states of america,79.37062937,36.94852941,0.7937062937,0.3694852941,4.3866488031010205,3.6362307523661723,42.422099960000004
Siliguri,West Bengal,india,40.0,67.0,0.4,0.67,3.713572066704308,4.219507705176107,-27.0
Durgapur,West Bengal,india,12.5,50.0,0.125,0.5,2.6026896854443837,3.9318256327243257,-37.5
Baltimore,Maryland,united states of america,62.5,64.13043478,0.625,0.6413043478,4.151039905898646,4.176391948107962,-1.6304347800000016
Adelaide,South Australia,australia,88.84803922,24.60526316,0.8884803922000001,0.24605263160000002,4.498119790175643,3.2427979225418393,64.24277606000001
Makhachkala,Republic of Dagestan,russia,62.5,43.75,0.625,0.4375,4.151039905898646,3.8010914447208646,18.75
Stavropol,Stavropol Krai,russia,85.71428571,28.57142857,0.8571428571,0.2857142857,4.462618641954761,3.3868086441617464,57.142857140000004
Bacolod,Western Visayas,philippines,39.28571429,75.0,0.3928571429,0.75,3.6959969219891833,4.330733340286331,-35.71428571
Vladikavkaz,Republic of North Ossetia-Alania,russia,50.0,25.0,0.5,0.25,3.9318256327243257,3.258096538021482,25.0
Rovinj,Istria County,croatia,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Porec,Istria County,croatia,83.33333333,8.333333333,0.8333333333,0.08333333333000001,4.434777200019885,2.23359222147138,74.999999997
Saratov,Saratov Oblast,russia,25.0,60.0,0.25,0.6,3.258096538021482,4.110873864173311,-35.0
Orenburg,Orenburg Oblast,russia,30.0,60.0,0.3,0.6,3.4339872044851463,4.110873864173311,-30.0
Saransk,Republic of Mordovia,russia,0.0,100.0,0.0,1.0,0.0,4.61512051684126,-100.0
Kirov,Kirov Oblast,russia,66.66666667,66.66666667,0.6666666667,0.6666666667,4.214593690422939,4.214593690422939,0.0
Varazdin,Varazdin County,croatia,91.66666667,33.33333333,0.9166666667,0.33333333330000003,4.529008825058499,3.5361166994644386,58.333333339999996
Izhevsk,Udmurt Republic,russia,33.33333333,70.83333333,0.33333333330000003,0.7083333333,3.5361166994644386,4.274348620829289,-37.5
Yoshkar-Ola,Mari El Republic,russia,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Stellenbosch,Western Cape,south africa,75.0,58.33333333,0.75,0.5833333333,4.330733340286331,4.083171261567796,16.666666669999998
Cape Town,Western Cape,south africa,68.61111111,50.42613636,0.6861111111,0.5042613636000001,4.2429241969839415,3.9401465327183085,18.184974749999995
Durban,KwaZulu-Natal,south africa,57.72058824,60.22727273,0.5772058824,0.6022727273,4.0727904019672545,4.1145927230965915,-2.506684490000005
Cheboksary,Chuvash Republic,russia,50.0,35.0,0.5,0.35000000000000003,3.9318256327243257,3.58351893845611,15.0
Treviso,Veneto,italy,50.0,27.77777778,0.5,0.2777777778,3.9318256327243257,3.3596034844405387,22.22222222
Penza,Penza Oblast,russia,37.5,62.5,0.375,0.625,3.6506582412937387,4.151039905898646,-25.0
Ulyanovsk,Ulyanovsk Oblast,russia,58.33333333,37.5,0.5833333333,0.375,4.083171261567796,3.6506582412937387,20.833333330000002
Koprivnica,Koprivnica-Krizevci County,croatia,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Bjelovar,Bjelovar-Bilogora County,croatia,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Mary,Mary Region,turkmenistan,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Banda Aceh,Aceh,indonesia,71.42857143,12.5,0.7142857143000001,0.125,4.282600854555594,2.6026896854443837,58.928571430000005
Mecca,Mecca Province,saudi arabia,28.57142857,40.625,0.2857142857,0.40625,3.3868086441617464,3.7287009483006077,-12.053571430000002
Tyumen,Tyumen Oblast,russia,66.66666667,55.0,0.6666666667,0.55,4.214593690422939,4.02535169073515,11.666666669999998
Xi'an,Shaanxi,people's republic of china,5.952380952,72.05882353,0.059523809520000005,0.7205882353,1.939084183930119,4.291264918445259,-66.106442578
Toledo,Castile-La Mancha,spain,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Kabul,Kabul,afghanistan,18.42105263,81.06060606,0.18421052629999998,0.8106060606,2.9663576647927856,4.4074580725583,-62.63955343
Vukovar,Vukovar-Syrmia County,croatia,25.0,75.0,0.25,0.75,3.258096538021482,4.330733340286331,-50.0
Lhasa,Tibet,people's republic of china,12.5,50.0,0.125,0.5,2.6026896854443837,3.9318256327243257,-37.5
Huntington Beach,California,united states of america,85.71428571,65.625,0.8571428571,0.65625,4.462618641954761,4.199079882486009,20.08928571
Binjai,North Sumatra,indonesia,75.0,0.0,0.75,0.0,4.330733340286331,0.0,75.0
Cuneo,Piedmont,italy,82.5,0.0,0.8250000000000001,0.0,4.42484663185681,0.0,82.5
Medan,North Sumatra,indonesia,20.83333333,43.33333333,0.20833333329999998,0.4333333333,3.0834378538204246,3.7917368394784563,-22.500000000000004
Pematangsiantar,North Sumatra,indonesia,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Hvar,Split-Dalmatia County,croatia,75.0,25.0,0.75,0.25,4.330733340286331,3.258096538021482,50.0
Novara,Piedmont,italy,65.0,0.0,0.65,0.0,4.189654742026425,0.0,65.0
Kemerovo,Kemerovo Oblast,russia,40.0,60.0,0.4,0.6,3.713572066704308,4.110873864173311,-20.0
Alessandria,Piedmont,italy,35.71428571,56.25,0.3571428571,0.5625,3.603165935723175,4.047427642434349,-20.53571429
Portland,Oregon,united states of america,74.12280702,36.34259259,0.7412280701999999,0.36342592590000006,4.319124201347773,3.620134567679721,37.780214429999994
